id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel
1862,32,M,9907,C̩libataire,Commercial,Cadre Commercial,7,80,7,2,2
1863,46,F,13225,Divorc̩(e),Commercial,Cadre Commercial,2,80,25,19,17
1864,27,F,3540,Mari̩(e),Commercial,Repr̩sentant Commercial,1,80,9,9,8
1865,29,M,2804,Mari̩(e),Ressources Humaines,Ressources Humaines,1,80,1,1,0
1866,43,F,19392,Mari̩(e),Consulting,Senior Manager,7,80,21,16,12
1867,48,M,19665,Mari̩(e),Consulting,Directeur Technique,4,80,29,22,10
1868,29,M,2439,C̩libataire,Consulting,Assistant de Direction,1,80,1,1,0
1869,46,F,7314,Mari̩(e),Commercial,Cadre Commercial,5,80,14,8,7
1870,27,F,4774,Mari̩(e),Consulting,Assistant de Direction,0,80,8,7,6
1871,39,M,3902,Divorc̩(e),Consulting,Assistant de Direction,8,80,7,2,2
1873,55,M,2662,Mari̩(e),Consulting,Assistant de Direction,8,80,19,5,2
1875,28,F,2856,Mari̩(e),Commercial,Repr̩sentant Commercial,1,80,1,1,0
1876,30,M,1081,C̩libataire,Commercial,Repr̩sentant Commercial,1,80,1,1,0
1878,22,M,2472,C̩libataire,Consulting,Assistant de Direction,1,80,1,1,0
1880,36,F,5673,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,9
1881,31,M,4197,Divorc̩(e),Consulting,Consultant,1,80,10,10,8
1882,34,M,9713,Mari̩(e),Commercial,Cadre Commercial,2,80,9,5,3
1883,29,M,2062,C̩libataire,Consulting,Consultant,3,80,11,3,2
1885,37,M,4284,Mari̩(e),Consulting,Assistant de Direction,5,80,16,5,3
1886,35,F,4788,Mari̩(e),Consulting,Tech Lead,0,80,4,3,2
1888,45,F,5906,Mari̩(e),Consulting,Tech Lead,0,80,10,9,8
1890,36,M,3886,C̩libataire,Ressources Humaines,Ressources Humaines,1,80,10,10,1
1892,40,M,16823,Divorc̩(e),Consulting,Senior Manager,2,80,22,19,7
1893,26,F,2933,Mari̩(e),Consulting,Assistant de Direction,1,80,1,1,0
1898,27,F,6500,C̩libataire,Commercial,Cadre Commercial,0,80,9,8,7
1900,48,F,17174,Divorc̩(e),Consulting,Senior Manager,3,80,24,22,17
1903,44,M,5033,Mari̩(e),Consulting,Manager,2,80,10,2,0
1905,34,M,2307,Mari̩(e),Consulting,Assistant de Direction,1,80,5,5,2
1907,56,M,2587,C̩libataire,Consulting,Consultant,1,80,5,4,2
1908,36,M,5507,Mari̩(e),Commercial,Cadre Commercial,2,80,12,4,2
1909,41,F,4393,Mari̩(e),Commercial,Cadre Commercial,5,80,14,5,4
1911,42,M,13348,Mari̩(e),Consulting,Directeur Technique,9,80,18,13,7
1912,31,F,6583,Divorc̩(e),Commercial,Cadre Commercial,2,80,8,5,2
1915,34,F,8103,Mari̩(e),Commercial,Cadre Commercial,3,80,9,4,2
1916,31,F,3978,Divorc̩(e),Consulting,Consultant,8,80,4,2,2
1918,26,M,2544,Mari̩(e),Consulting,Consultant,0,80,8,7,7
1922,45,M,5399,C̩libataire,Consulting,Manager,4,80,12,4,2
1924,33,M,5487,C̩libataire,Commercial,Cadre Commercial,1,80,10,10,4
1927,28,M,6834,Mari̩(e),Commercial,Cadre Commercial,1,80,7,7,7
1928,29,M,1091,C̩libataire,Commercial,Repr̩sentant Commercial,1,80,1,1,0
1929,39,F,5736,Mari̩(e),Commercial,Cadre Commercial,6,80,10,3,2
1931,27,M,2226,Mari̩(e),Consulting,Assistant de Direction,1,80,6,5,3
1932,34,M,5747,Mari̩(e),Consulting,Assistant de Direction,1,80,16,15,10
1933,28,F,9854,C̩libataire,Commercial,Cadre Commercial,3,80,6,2,0
1934,47,M,5467,Mari̩(e),Consulting,Assistant de Direction,8,80,16,8,7
1935,56,F,5380,Mari̩(e),Commercial,Cadre Commercial,4,80,6,0,0
1936,39,M,5151,Mari̩(e),Consulting,Tech Lead,1,80,10,10,0
1937,38,F,2133,Divorc̩(e),Consulting,Assistant de Direction,1,80,20,20,11
1938,58,F,17875,Mari̩(e),Commercial,Senior Manager,4,80,29,1,0
1939,32,F,2432,C̩libataire,Consulting,Assistant de Direction,3,80,8,4,1
1940,38,M,4771,Divorc̩(e),Consulting,Assistant de Direction,2,80,10,5,2
1941,49,M,19161,Mari̩(e),Consulting,Directeur Technique,3,80,28,5,4
1943,42,M,5087,Divorc̩(e),Commercial,Cadre Commercial,3,80,14,0,0
1944,27,F,2863,Mari̩(e),Ressources Humaines,Ressources Humaines,1,80,1,1,0
1945,35,M,5561,Mari̩(e),Commercial,Cadre Commercial,0,80,6,5,3
1947,28,M,2144,C̩libataire,Consulting,Assistant de Direction,1,80,5,5,3
1948,31,M,3065,Divorc̩(e),Consulting,Assistant de Direction,1,80,4,4,2
1949,36,M,2810,Mari̩(e),Consulting,Consultant,1,80,5,5,4
1950,34,M,9888,C̩libataire,Commercial,Cadre Commercial,1,80,14,14,8
1951,34,M,8628,Divorc̩(e),Commercial,Cadre Commercial,1,80,9,8,7
1952,26,M,2867,C̩libataire,Consulting,Consultant,0,80,8,7,7
1954,29,M,5373,Mari̩(e),Consulting,Manager,0,80,6,5,3
1955,32,F,6667,Divorc̩(e),Consulting,Manager,5,80,9,5,1
1956,31,M,5003,Mari̩(e),Consulting,Assistant de Direction,1,80,10,10,8
1960,28,M,2367,Divorc̩(e),Consulting,Consultant,5,80,6,4,1
1961,38,M,2858,C̩libataire,Commercial,Repr̩sentant Commercial,4,80,20,1,0
1962,35,F,5204,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,8
1965,27,M,4105,C̩libataire,Commercial,Cadre Commercial,1,80,7,7,7
1966,32,M,9679,C̩libataire,Consulting,Tech Lead,8,80,8,1,0
1967,31,M,5617,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,7
1968,53,M,10448,C̩libataire,Commercial,Cadre Commercial,6,80,15,2,2
1969,54,F,2897,Mari̩(e),Consulting,Assistant de Direction,3,80,9,4,3
1970,33,M,5968,Divorc̩(e),Consulting,Manager,1,80,9,9,7
1971,43,M,7510,Mari̩(e),Consulting,Manager,1,80,10,10,9
1972,38,M,2991,Mari̩(e),Ressources Humaines,Ressources Humaines,0,80,7,6,2
1973,55,M,19636,Mari̩(e),Ressources Humaines,Senior Manager,4,80,35,10,9
1974,31,F,1129,Divorc̩(e),Consulting,Consultant,1,80,1,1,0
1975,39,M,13341,C̩libataire,Commercial,Cadre Commercial,0,80,21,20,8
1976,42,M,4332,C̩libataire,Consulting,Assistant de Direction,1,80,20,20,9
1979,31,F,11031,Mari̩(e),Consulting,Directeur Technique,4,80,13,11,7
1980,54,F,4440,C̩libataire,Consulting,Tech Lead,6,80,9,5,2
1981,24,M,4617,C̩libataire,Consulting,Manager,1,80,4,4,3
1982,23,M,2647,C̩libataire,Consulting,Consultant,1,80,5,5,2
1985,40,F,6323,Mari̩(e),Consulting,Consultant,1,80,10,10,9
1986,40,F,5677,Mari̩(e),Commercial,Cadre Commercial,3,80,15,11,8
1987,25,F,2187,Mari̩(e),Ressources Humaines,Ressources Humaines,4,80,6,2,0
1989,30,M,3748,Mari̩(e),Consulting,Consultant,1,80,12,12,8
1992,25,M,3977,Divorc̩(e),Consulting,Consultant,6,80,7,2,2
1993,47,M,8633,C̩libataire,Consulting,Manager,2,80,25,17,14
1994,33,M,2008,Divorc̩(e),Consulting,Consultant,1,80,1,1,1
1995,38,M,4440,Mari̩(e),Commercial,Cadre Commercial,0,80,16,15,13
1996,31,M,3067,Mari̩(e),Commercial,Repr̩sentant Commercial,0,80,3,2,2
1997,38,M,5321,Mari̩(e),Consulting,Tech Lead,2,80,10,8,3
1998,42,M,5410,Divorc̩(e),Consulting,Assistant de Direction,6,80,9,4,3
1999,41,M,2782,Mari̩(e),Consulting,Assistant de Direction,3,80,12,5,3
2000,47,F,11957,Mari̩(e),Consulting,Directeur Technique,0,80,14,13,8
2003,35,M,2660,Mari̩(e),Consulting,Consultant,7,80,5,2,2
2007,22,M,3375,C̩libataire,Consulting,Assistant de Direction,0,80,4,3,2
2008,35,M,5098,C̩libataire,Consulting,Assistant de Direction,1,80,10,10,7
2009,33,F,4878,Mari̩(e),Consulting,Manager,0,80,10,9,7
2010,32,F,2837,C̩libataire,Consulting,Consultant,1,80,6,6,2
2012,40,M,2406,Mari̩(e),Consulting,Consultant,8,80,8,1,0
2013,32,M,2269,Mari̩(e),Commercial,Repr̩sentant Commercial,0,80,3,2,2
2014,39,M,4108,C̩libataire,Consulting,Assistant de Direction,7,80,18,7,7
2015,38,F,13206,Mari̩(e),Consulting,Directeur Technique,3,80,20,18,16
2016,32,F,10422,Mari̩(e),Commercial,Cadre Commercial,1,80,14,14,10
2017,37,F,13744,Mari̩(e),Consulting,Directeur Technique,1,80,16,16,11
2018,25,F,4907,Divorc̩(e),Commercial,Cadre Commercial,0,80,6,5,3
2019,52,M,3482,Divorc̩(e),Commercial,Repr̩sentant Commercial,2,80,16,9,8
2020,44,M,2436,C̩libataire,Consulting,Assistant de Direction,6,80,6,4,3
2021,21,M,2380,C̩libataire,Commercial,Repr̩sentant Commercial,1,80,2,2,2
2022,39,M,19431,C̩libataire,Consulting,Senior Manager,2,80,21,6,0
2023,23,M,1790,Mari̩(e),Commercial,Repr̩sentant Commercial,1,80,1,1,0
2024,36,F,7644,Mari̩(e),Commercial,Cadre Commercial,0,80,10,9,7
2025,36,F,5131,Divorc̩(e),Consulting,Tech Lead,7,80,18,4,2
2026,56,M,6306,Divorc̩(e),Consulting,Manager,1,80,13,13,12
2027,29,M,4787,Mari̩(e),Consulting,Assistant de Direction,9,80,4,2,2
2031,42,M,18880,Mari̩(e),Consulting,Senior Manager,5,80,24,22,6
2032,56,M,2339,Mari̩(e),Consulting,Consultant,8,80,14,10,9
2034,41,F,13570,Mari̩(e),Consulting,Tech Lead,0,80,21,20,7
2035,34,F,6712,Mari̩(e),Commercial,Cadre Commercial,1,80,8,8,7
2036,36,M,5406,Divorc̩(e),Commercial,Cadre Commercial,1,80,15,15,12
2037,41,M,8938,Divorc̩(e),Commercial,Cadre Commercial,2,80,14,5,4
2038,32,M,2439,C̩libataire,Consulting,Assistant de Direction,1,80,4,4,2
2040,35,F,8837,C̩libataire,Ressources Humaines,Ressources Humaines,1,80,9,9,0
2041,38,F,5343,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,7
2044,50,M,6728,Divorc̩(e),Commercial,Cadre Commercial,7,80,12,6,3
2045,36,F,6652,Mari̩(e),Commercial,Cadre Commercial,4,80,8,6,3
2046,45,F,4850,C̩libataire,Commercial,Cadre Commercial,8,80,8,5,3
2048,40,M,2809,C̩libataire,Consulting,Assistant de Direction,2,80,8,2,2
2049,35,M,5689,Mari̩(e),Consulting,Manager,1,80,10,10,2
2051,40,F,2001,Mari̩(e),Consulting,Assistant de Direction,2,80,20,5,3
2052,35,F,2977,Mari̩(e),Consulting,Assistant de Direction,1,80,4,4,3
2053,29,M,4025,Mari̩(e),Consulting,Consultant,4,80,10,4,3
2054,29,F,3785,C̩libataire,Consulting,Assistant de Direction,1,80,5,5,4
2055,50,M,10854,Divorc̩(e),Commercial,Cadre Commercial,4,80,20,3,2
2056,39,F,12031,Mari̩(e),Commercial,Cadre Commercial,0,80,21,20,9
2057,31,M,9936,C̩libataire,Consulting,Tech Lead,0,80,10,9,4
2060,26,F,2966,C̩libataire,Commercial,Repr̩sentant Commercial,0,80,5,4,2
2061,36,M,2571,Mari̩(e),Consulting,Consultant,4,80,17,5,2
2062,39,M,9991,Mari̩(e),Consulting,Manager,4,80,9,7,7
2064,27,M,6142,Mari̩(e),Consulting,Tech Lead,1,80,6,6,2
2065,49,M,5390,Mari̩(e),Commercial,Cadre Commercial,2,80,17,9,6
2068,34,M,4404,Mari̩(e),Consulting,Consultant,2,80,6,4,3
